model,experiment,horizon,router,train_time_sec,inference_time_sec,MAE,RMSE,sMAPE,MSLE,P99_abs_error
PatchTST,PatchTST_mask_out,6,jacksonville,20.340282201766968,1.0286643505096436,261252051.6965517,353656326.91474646,52.38102592358695,0.4798362707906163,1101110648.96
PatchTST,PatchTST_mask_out,12,jacksonville,20.340282201766968,1.0286643505096436,275044973.95862067,373494518.2298667,59.214932222049285,0.8498855873991547,1116331641.6
PatchTST,PatchTST_mask_out,24,jacksonville,20.340282201766968,1.0286643505096436,304937673.5448276,374345883.8668937,79.38884733323334,11.243765915461232,992331939.84
PatchTST,PatchTST_raw,1,louisville,7.650595188140869,0.2242269515991211,43835073.5724138,54721348.764008105,50.35256160132352,5.088097181099523,155614127.36000007
PatchTST,PatchTST_raw,6,louisville,7.650595188140869,0.2242269515991211,46494426.04137931,64256790.00055612,48.61557264457068,0.4081678682436672,249278931.52000016
PatchTST,PatchTST_raw,12,louisville,7.650595188140869,0.2242269515991211,55637944.28965517,96524398.48018973,50.67069913931361,5.782264734611927,406356562.2400004
PatchTST,PatchTST_raw,24,louisville,7.650595188140869,0.2242269515991211,59739011.55862069,95925204.29316951,55.79612031387944,3.605740881888773,356699784.6400001
PatchTST,PatchTST_mask_out,1,louisville,20.35240125656128,1.1785364151000977,36350929.26896552,47613774.76795709,40.47366132714754,0.2999711104898537,149122400.96
PatchTST,PatchTST_mask_out,6,louisville,20.35240125656128,1.1785364151000977,46295613.58728448,81556787.74366227,48.01899409886826,3.537085888576958,236145039.04
PatchTST,PatchTST_mask_out,12,louisville,20.35240125656128,1.1785364151000977,54209639.40689656,98982250.86494234,49.19063963825512,7.875844732700705,425804393.2800003
PatchTST,PatchTST_mask_out,24,louisville,20.35240125656128,1.1785364151000977,57525729.84827586,97783484.67205527,52.65364504360012,1.3684391942418452,359569880.6400001
PatchTST,PatchTST_raw,1,phoenix,9.490127086639404,0.2216870784759521,35666824.1862069,44090359.59595457,63.20501383755519,12.776153710213912,114249871.36000004
PatchTST,PatchTST_raw,6,phoenix,9.490127086639404,0.2216870784759521,43567367.28275862,57223382.68568887,66.58815037413561,1.97232041855032,152784572.48000002
PatchTST,PatchTST_raw,12,phoenix,9.490127086639404,0.2216870784759521,57013869.93793103,67023750.098736726,85.68840926112213,5.377908562522501,144233185.60000002
PatchTST,PatchTST_raw,24,phoenix,9.490127086639404,0.2216870784759521,45186612.27586207,60110614.583170526,81.09577505618091,3.662867806811152,172140014.40000004
PatchTST,PatchTST_mask_out,1,phoenix,10.237772226333618,0.2200942039489746,61173454.386206895,86058152.51693128,71.28045701195443,1.1945111778035622,286923995.20000017
PatchTST,PatchTST_mask_out,6,phoenix,10.237772226333618,0.2200942039489746,69472654.06206897,93911811.26987512,96.3300028200392,27.32298983638118,272534198.40000004
PatchTST,PatchTST_mask_out,12,phoenix,10.237772226333618,0.2200942039489746,82319376.86206897,105615701.3584967,100.37129290223992,6.145165340512557,277671839.68000007
PatchTST,PatchTST_mask_out,24,phoenix,10.237772226333618,0.2200942039489746,60902067.42068966,85077015.21285233,89.7605663770074,5.079914557508517,301284258.88000023
PatchTST,PatchTST_raw,1,reno,5.6328206062316895,0.2165448665618896,163215582.00689656,212147067.00877815,149.70941131294077,120.2194807782599,525559769.9200001
PatchTST,PatchTST_raw,6,reno,5.6328206062316895,0.2165448665618896,196220749.8896552,319056261.1995688,163.24788466335187,159.98039783388649,1062169867.2000002
PatchTST,PatchTST_raw,12,reno,5.6328206062316895,0.2165448665618896,193663175.1461207,308272516.3761059,163.47096708598957,157.80598810074943,1021527264.9600002
PatchTST,PatchTST_raw,24,reno,5.6328206062316895,0.2165448665618896,149993479.86939654,263643097.9061056,149.80084726048148,153.28572975316936,874250880.9600002
PatchTST,PatchTST_mask_out,1,reno,5.532715320587158,0.2141590118408203,256185397.78275865,449011480.9635133,172.8587361065174,175.15909734068163,1457552359.6800003
PatchTST,PatchTST_mask_out,6,reno,5.532715320587158,0.2141590118408203,168596820.08965516,219448829.7276103,154.50359979272554,127.85657185399772,511942534.08
PatchTST,PatchTST_mask_out,12,reno,5.532715320587158,0.2141590118408203,165058278.57931036,215773287.92603692,151.65940225023593,121.81400515712458,515290513.6000001
PatchTST,PatchTST_mask_out,24,reno,5.532715320587158,0.2141590118408203,193001399.27586207,226175599.95857716,165.79162833713252,140.52373747436602,480477351.04
